lat,lon,targetID,defender_reward,defender_penalty,attacker_reward,attacker_penalty
1047294.503987913,8570268.311387401,,,,,
1047274.901534981,8570275.034959191,,,,,
1047266.7908119154,8570284.59245589,,,,,
1047195.8576947084,8570323.160754466,,,,,
1047173.7572299058,8570326.936599083,,,,,
1047136.6842617012,8570350.492413914,,,,,
1047115.8161106462,8570364.838505328,,,,,
1047110.133221247,8570373.750196131,,,,,
1047083.5221450736,8570390.490131684,,,,,
1047026.9415018852,8570403.845409216,,,,,
1047010.8258166376,8570413.875471435,,,,,
1046950.933598204,8570448.959415784,,,,,
1046899.7006314195,8570493.734376732,,,,,
1046888.7714473676,8570494.03437657,,,,,
1046856.085157964,8570490.9334828,,,,,
1046811.306401931,8570506.435767248,,,,,
1046799.1637649016,8570524.099170936,,,,,
1046798.5566611824,8570525.218599953,,,,,
1046794.5892997864,8570525.46785424,,,,,
1046767.80845299,8570551.995601166,,,,,
1046767.80845299,8570551.995601166,,,,,
1046767.80845299,8570551.995601166,,,,,
1046758.9790766868,8570537.998686276,,,,,
1046741.6294281136,8570507.51710475,,,,,
1046742.6633745036,8570504.132239599,,,,,
1046729.858986508,8570394.172847982,,,,,
1046729.8905527326,8570375.225281673,,,,,
1046740.909415473,8570352.998165578,,,,,
1046740.7536189978,8570352.49924688,,,,,
1046774.3422083146,8570249.211171884,,,,,
1046769.4028118236,8570214.866016261,,,,,
1046746.2380474524,8570165.008742342,,,,,
1046748.045205176,8570159.614269836,,,,,
1046734.572480924,8570065.090283023,,,,,
1046734.572480924,8570065.090283023,,,,,
1046734.572480924,8570065.090283023,,,,,
1046742.8686324626,8570065.101888731,,,,,
1046753.5574057642,8570064.328222387,,,,,
1046784.5520898435,8570067.975099374,,,,,
1046831.2088839478,8570056.957068728,,,,,
1046840.6265476109,8570051.448443335,,,,,
1046902.2502542322,8570059.462391527,,,,,
1046964.176411152,8570064.650936486,,,,,
1047029.6967280612,8570050.025005033,,,,,
1047037.7348573208,8570045.068958996,,,,,
1047057.3894075648,8570043.290577047,,,,,
1047062.4555643628,8570035.031330219,,,,,
1047074.2547904346,8570017.773180831,,,,,
1047138.1114968092,8569991.26366017,,,,,
1047212.9562892116,8569963.063061876,,,,,
1047212.9562892116,8569963.063061876,,,,,
1047212.9562892116,8569963.063061876,,,,,
1047219.1666017784,8569980.2820083,,,,,
1047250.0822084364,8569999.808485132,,,,,
1047257.893144734,8570006.311912227,,,,,
1047282.9600171796,8570078.72889647,,,,,
1047336.069231729,8570103.399078337,,,,,
1047351.5523040532,8570128.912191968,,,,,
1047365.7850720558,8570134.158891771,,,,,
1047370.4665359363,8570143.040590828,,,,,
1047401.3156049912,8570184.660283811,,,,,
1047415.7355008828,8570219.767049463,,,,,
1047423.5198585098,8570225.221990688,,,,,
1047441.007364046,8570240.005641848,,,,,
1047454.384085954,8570254.57397849,,,,,
1047463.287705154,8570272.116119228,,,,,
1047561.6788130509,8570384.042799551,,,,,
1047603.8514080604,8570419.816427365,,,,,
1047644.3648340496,8570481.468407666,,,,,
1047657.8986157048,8570494.214216791,,,,,
1047690.081339251,8570524.717497073,,,,,
1047699.680385184,8570524.27877108,,,,,
1047699.680385184,8570524.27877108,,,,,
1047699.680385184,8570524.27877108,,,,,
1047674.3792966312,8570478.57041614,,,,,
1047642.2579705828,8570461.986550653,,,,,
1047628.5481995275,8570434.067242363,,,,,
1047612.4888736068,8570411.786928574,,,,,
1047608.182094434,8570400.656622851,,,,,
1047600.9470850744,8570389.00899466,,,,,
1047572.2559913066,8570383.976982739,,,,,
1047500.8989572786,8570364.161115492,,,,,
1047478.0090360716,8570340.449893307,,,,,
1047424.4235249716,8570308.691543255,,,,,
1047385.4151826388,8570270.712623345,,,,,
1047378.1400746496,8570256.805175012,,,,,
1047376.1581599816,8570253.94059707,,,,,
1047338.8274661222,8570217.255576583,,,,,
1047238.403307306,8569994.893062724,,,,,
1047255.6611818057,8570031.875281002,,,,,
1047260.1189630596,8570035.254075086,,,,,
1047331.380019952,8570144.67749359,,,,,
1047332.8538094108,8570158.491409171,,,,,
1047332.8538094108,8570158.491409171,,,,,
1047332.8538094108,8570158.491409171,,,,,
1047300.3052530338,8570141.51322653,,,,,
1047219.8803048312,8570142.900144087,,,,,
1047210.572357564,8570132.638249392,,,,,
1047155.7167420804,8570130.011999855,,,,,
1047082.2128107296,8570102.531567272,,,,,
1046935.638306822,8570073.79308469,,,,,
1046911.8656212892,8570071.645484572,,,,,
1046866.5664130064,8570047.20629284,,,,,
1046858.6469818496,8570041.402735,,,,,
1046803.4052763731,8570026.514093455,,,,,
1046791.6018109736,8570019.261345986,,,,,
1046775.0779385716,8570007.35217747,,,,,
1046764.648875782,8570000.319432488,,,,,
1046738.868349456,8569981.85155844,,,,,
1046726.9100458182,8569981.692019887,,,,,
1046717.6414072036,8569972.266018795,,,,,
1046706.7277530844,8569965.103217863,,,,,
1046704.4652433688,8569962.377204662,,,,,
1046681.2592630472,8569938.053259894,,,,,
1046649.4190524904,8569940.756664447,,,,,
1046614.2507734356,8569903.341241896,,,,,
1046613.0204717214,8569902.904566009,,,,,
1046589.7960978696,8569902.976618089,,,,,
1046589.7960978696,8569902.976618089,,,,,
1046589.2167225294,8569902.322345234,,,,,
1046587.1351748708,8569906.408559969,,,,,
1046587.1983243404,8569905.407224927,,,,,
1046587.1983243404,8569905.407224927,,,,,
1046615.4498032988,8569893.211375507,,,,,
1046623.8161361304,8569888.88682476,,,,,
1046645.9436743624,8569877.51148474,,,,,
1046689.93775794,8569851.35818405,,,,,
1046696.2405019044,8569851.73085754,,,,,
1046706.387620166,8569853.929754406,,,,,
1046718.3196621094,8569851.20226008,,,,,
1046720.5035644824,8569850.924797108,,,,,
1046791.8563836328,8569858.95486103,,,,,
1046837.2511355733,8569871.441747162,,,,,
1046851.2655697124,8569863.962791158,,,,,
1046885.2641110462,8569856.232016455,,,,,
1046912.2968046956,8569867.202738868,,,,,
1046912.2968046956,8569867.202738868,,,,,
1046911.888203812,8569866.01861999,,,,,
1046922.9737585766,8569873.846913185,,,,,
1046925.550799298,8569873.596249,,,,,
1046929.610653283,8569872.20820365,,,,,
1046931.7637469958,8569875.64985555,,,,,
1046931.0442729314,8569880.00536155,,,,,
1046926.9662881932,8569879.803126793,,,,,
1046917.4996404984,8569880.113254938,,,,,
1046915.2472884236,8569883.627019202,,,,,
1046923.992643562,8569877.152505968,,,,,
1046914.2870275097,8569869.242205886,,,,,
1046914.484848168,8569870.257528918,,,,,
1046910.0449145094,8569868.465312796,,,,,
1046910.9581367712,8569872.376213219,,,,,
1046911.0827925714,8569874.399328634,,,,,
1046913.5621300694,8569873.057914363,,,,,
1046913.6721560336,8569873.959485337,,,,,
1046915.084057015,8569881.893973256,,,,,
1046915.6383060544,8569881.186213622,,,,,
1046908.8953539171,8569878.534724008,,,,,
1046905.584511988,8569875.75273984,,,,,
1046907.4434439872,8569872.546929007,,,,,
1046907.3330005727,8569872.311118161,,,,,
1046905.6355186232,8569877.964184837,,,,,
1046904.0668480104,8569885.493402144,,,,,
1046904.0668480104,8569885.493402144,,,,,
1046918.4490682726,8569917.569495682,,,,,
1046954.680054502,8570003.7324195,,,,,
1046980.3945160469,8570046.268570032,,,,,
1047007.4539876442,8570078.034914548,,,,,
1047011.5125250884,8570087.304490374,,,,,
1047013.6028367725,8570285.296238728,,,,,
1047067.3431860612,8570328.848035771,,,,,
1047068.542782346,8570327.121596538,,,,,
1047068.7126817612,8570327.73308064,,,,,
1047073.3396615934,8570324.986668084,,,,,
1047073.3396615934,8570324.986668084,,,,,
1047073.7807849807,8570324.294607557,,,,,
1047071.5828676664,8570324.907853449,,,,,
1047071.7541427362,8570321.638954798,,,,,
1047083.1698196532,8570321.434494324,,,,,
1047083.1698196532,8570321.434494324,,,,,
1047083.889973859,8570326.08687844,,,,,
1047084.2448162776,8570325.089312084,,,,,
1047119.404844271,8570284.663134934,,,,,
